,file,gender,mask,age,id,class
86,/opt/ml/input/data/train/images/000016_female_Asian_58/mask5.jpg,1,0,1,000016,4
87,/opt/ml/input/data/train/images/000016_female_Asian_58/mask1.jpg,1,0,1,000016,4
88,/opt/ml/input/data/train/images/000016_female_Asian_58/normal.jpg,1,2,1,000016,16
89,/opt/ml/input/data/train/images/000016_female_Asian_58/mask3.jpg,1,0,1,000016,4
90,/opt/ml/input/data/train/images/000016_female_Asian_58/mask4.jpg,1,0,1,000016,4
91,/opt/ml/input/data/train/images/000018_female_Asian_59/mask2.jpg,1,0,1,000018,4
92,/opt/ml/input/data/train/images/000018_female_Asian_59/incorrect_mask.jpg,1,1,1,000018,10
93,/opt/ml/input/data/train/images/000018_female_Asian_59/mask5.jpg,1,0,1,000018,4
94,/opt/ml/input/data/train/images/000018_female_Asian_59/mask1.jpg,1,0,1,000018,4
95,/opt/ml/input/data/train/images/000018_female_Asian_59/normal.jpg,1,2,1,000018,16
96,/opt/ml/input/data/train/images/000018_female_Asian_59/mask3.jpg,1,0,1,000018,4
97,/opt/ml/input/data/train/images/000018_female_Asian_59/mask4.jpg,1,0,1,000018,4
98,/opt/ml/input/data/train/images/000019_female_Asian_57/mask2.jpg,1,0,1,000019,4
99,/opt/ml/input/data/train/images/000019_female_Asian_57/incorrect_mask.jpg,1,1,1,000019,10
100,/opt/ml/input/data/train/images/000019_female_Asian_57/mask5.jpg,1,0,1,000019,4
101,/opt/ml/input/data/train/images/000019_female_Asian_57/mask1.jpg,1,0,1,000019,4
102,/opt/ml/input/data/train/images/000019_female_Asian_57/normal.jpg,1,2,1,000019,16
103,/opt/ml/input/data/train/images/000019_female_Asian_57/mask3.jpg,1,0,1,000019,4
104,/opt/ml/input/data/train/images/000019_female_Asian_57/mask4.jpg,1,0,1,000019,4
105,/opt/ml/input/data/train/images/000020_female_Asian_50/mask2.jpg,1,0,1,000020,4
106,/opt/ml/input/data/train/images/000020_female_Asian_50/incorrect_mask.jpg,1,2,1,000020,16
107,/opt/ml/input/data/train/images/000020_female_Asian_50/mask5.jpg,1,0,1,000020,4
108,/opt/ml/input/data/train/images/000020_female_Asian_50/mask1.jpg,1,0,1,000020,4
109,/opt/ml/input/data/train/images/000020_female_Asian_50/normal.jpg,1,1,1,000020,10
110,/opt/ml/input/data/train/images/000020_female_Asian_50/mask3.jpg,1,0,1,000020,4
111,/opt/ml/input/data/train/images/000020_female_Asian_50/mask4.jpg,1,0,1,000020,4
112,/opt/ml/input/data/train/images/000021_female_Asian_54/mask2.jpg,1,0,1,000021,4
113,/opt/ml/input/data/train/images/000021_female_Asian_54/incorrect_mask.jpg,1,1,1,000021,10
114,/opt/ml/input/data/train/images/000021_female_Asian_54/mask5.jpg,1,0,1,000021,4
115,/opt/ml/input/data/train/images/000021_female_Asian_54/mask1.jpg,1,0,1,000021,4
116,/opt/ml/input/data/train/images/000021_female_Asian_54/normal.jpg,1,2,1,000021,16
117,/opt/ml/input/data/train/images/000021_female_Asian_54/mask3.jpg,1,0,1,000021,4
118,/opt/ml/input/data/train/images/000021_female_Asian_54/mask4.jpg,1,0,1,000021,4
119,/opt/ml/input/data/train/images/000022_female_Asian_58/mask2.jpg,1,0,1,000022,4
120,/opt/ml/input/data/train/images/000022_female_Asian_58/incorrect_mask.jpg,1,1,1,000022,10
121,/opt/ml/input/data/train/images/000022_female_Asian_58/mask5.jpg,1,0,1,000022,4
122,/opt/ml/input/data/train/images/000022_female_Asian_58/mask1.jpg,1,0,1,000022,4
123,/opt/ml/input/data/train/images/000022_female_Asian_58/normal.jpg,1,2,1,000022,16
124,/opt/ml/input/data/train/images/000022_female_Asian_58/mask3.jpg,1,0,1,000022,4
125,/opt/ml/input/data/train/images/000022_female_Asian_58/mask4.jpg,1,0,1,000022,4
126,/opt/ml/input/data/train/images/000023_female_Asian_55/mask2.jpg,1,0,1,000023,4
127,/opt/ml/input/data/train/images/000023_female_Asian_55/incorrect_mask.jpg,1,1,1,000023,10
128,/opt/ml/input/data/train/images/000023_female_Asian_55/mask5.jpg,1,0,1,000023,4
129,/opt/ml/input/data/train/images/000023_female_Asian_55/mask1.jpg,1,0,1,000023,4
130,/opt/ml/input/data/train/images/000023_female_Asian_55/normal.jpg,1,2,1,000023,16
131,/opt/ml/input/data/train/images/000023_female_Asian_55/mask3.jpg,1,0,1,000023,4
132,/opt/ml/input/data/train/images/000023_female_Asian_55/mask4.jpg,1,0,1,000023,4
133,/opt/ml/input/data/train/images/000024_female_Asian_58/mask2.jpg,1,0,1,000024,4
134,/opt/ml/input/data/train/images/000024_female_Asian_58/incorrect_mask.jpg,1,1,1,000024,10
135,/opt/ml/input/data/train/images/000024_female_Asian_58/mask5.jpg,1,0,1,000024,4
136,/opt/ml/input/data/train/images/000024_female_Asian_58/mask1.jpg,1,0,1,000024,4
137,/opt/ml/input/data/train/images/000024_female_Asian_58/normal.jpg,1,2,1,000024,16
138,/opt/ml/input/data/train/images/000024_female_Asian_58/mask3.jpg,1,0,1,000024,4
139,/opt/ml/input/data/train/images/000024_female_Asian_58/mask4.jpg,1,0,1,000024,4
140,/opt/ml/input/data/train/images/000025_female_Asian_49/mask2.jpg,1,0,1,000025,4
141,/opt/ml/input/data/train/images/000025_female_Asian_49/incorrect_mask.jpg,1,1,1,000025,10
142,/opt/ml/input/data/train/images/000025_female_Asian_49/mask5.jpg,1,0,1,000025,4
143,/opt/ml/input/data/train/images/000025_female_Asian_49/mask1.jpg,1,0,1,000025,4
144,/opt/ml/input/data/train/images/000025_female_Asian_49/normal.jpg,1,2,1,000025,16
145,/opt/ml/input/data/train/images/000025_female_Asian_49/mask3.jpg,1,0,1,000025,4
146,/opt/ml/input/data/train/images/000025_female_Asian_49/mask4.jpg,1,0,1,000025,4
147,/opt/ml/input/data/train/images/000026_female_Asian_56/mask2.jpg,1,0,1,000026,4
148,/opt/ml/input/data/train/images/000026_female_Asian_56/incorrect_mask.jpg,1,1,1,000026,10
149,/opt/ml/input/data/train/images/000026_female_Asian_56/mask5.jpg,1,0,1,000026,4
150,/opt/ml/input/data/train/images/000026_female_Asian_56/mask1.jpg,1,0,1,000026,4
151,/opt/ml/input/data/train/images/000026_female_Asian_56/normal.jpg,1,2,1,000026,16
152,/opt/ml/input/data/train/images/000026_female_Asian_56/mask3.jpg,1,0,1,000026,4
153,/opt/ml/input/data/train/images/000026_female_Asian_56/mask4.jpg,1,0,1,000026,4
154,/opt/ml/input/data/train/images/000028_female_Asian_58/mask2.jpg,1,0,1,000028,4
155,/opt/ml/input/data/train/images/000028_female_Asian_58/incorrect_mask.jpg,1,1,1,000028,10
156,/opt/ml/input/data/train/images/000028_female_Asian_58/mask5.jpg,1,0,1,000028,4
157,/opt/ml/input/data/train/images/000028_female_Asian_58/mask1.jpg,1,0,1,000028,4
158,/opt/ml/input/data/train/images/000028_female_Asian_58/normal.jpg,1,2,1,000028,16
159,/opt/ml/input/data/train/images/000028_female_Asian_58/mask3.jpg,1,0,1,000028,4
160,/opt/ml/input/data/train/images/000028_female_Asian_58/mask4.jpg,1,0,1,000028,4
161,/opt/ml/input/data/train/images/000029_female_Asian_58/mask2.jpg,1,0,1,000029,4
162,/opt/ml/input/data/train/images/000029_female_Asian_58/incorrect_mask.jpg,1,1,1,000029,10
163,/opt/ml/input/data/train/images/000029_female_Asian_58/mask5.jpg,1,0,1,000029,4
164,/opt/ml/input/data/train/images/000029_female_Asian_58/mask1.jpg,1,0,1,000029,4
165,/opt/ml/input/data/train/images/000029_female_Asian_58/normal.jpg,1,2,1,000029,16
166,/opt/ml/input/data/train/images/000029_female_Asian_58/mask3.jpg,1,0,1,000029,4
167,/opt/ml/input/data/train/images/000029_female_Asian_58/mask4.jpg,1,0,1,000029,4
168,/opt/ml/input/data/train/images/000030_female_Asian_55/mask2.jpg,1,0,1,000030,4
169,/opt/ml/input/data/train/images/000030_female_Asian_55/incorrect_mask.jpg,1,1,1,000030,10
170,/opt/ml/input/data/train/images/000030_female_Asian_55/mask5.jpg,1,0,1,000030,4
171,/opt/ml/input/data/train/images/000030_female_Asian_55/mask1.jpg,1,0,1,000030,4
172,/opt/ml/input/data/train/images/000030_female_Asian_55/normal.jpg,1,2,1,000030,16
173,/opt/ml/input/data/train/images/000030_female_Asian_55/mask3.jpg,1,0,1,000030,4
174,/opt/ml/input/data/train/images/000030_female_Asian_55/mask4.jpg,1,0,1,000030,4
175,/opt/ml/input/data/train/images/000031_female_Asian_54/mask2.jpg,1,0,1,000031,4
176,/opt/ml/input/data/train/images/000031_female_Asian_54/incorrect_mask.jpg,1,1,1,000031,10
177,/opt/ml/input/data/train/images/000031_female_Asian_54/mask5.jpg,1,0,1,000031,4
178,/opt/ml/input/data/train/images/000031_female_Asian_54/mask1.jpg,1,0,1,000031,4
179,/opt/ml/input/data/train/images/000031_female_Asian_54/normal.jpg,1,2,1,000031,16
180,/opt/ml/input/data/train/images/000031_female_Asian_54/mask3.jpg,1,0,1,000031,4
181,/opt/ml/input/data/train/images/000031_female_Asian_54/mask4.jpg,1,0,1,000031,4
182,/opt/ml/input/data/train/images/000033_male_Asian_57/mask2.jpg,0,0,1,000033,1
183,/opt/ml/input/data/train/images/000033_male_Asian_57/incorrect_mask.jpg,0,1,1,000033,7
184,/opt/ml/input/data/train/images/000033_male_Asian_57/mask5.jpg,0,0,1,000033,1
185,/opt/ml/input/data/train/images/000033_male_Asian_57/mask1.jpg,0,0,1,000033,1
186,/opt/ml/input/data/train/images/000033_male_Asian_57/normal.jpg,0,2,1,000033,13
187,/opt/ml/input/data/train/images/000033_male_Asian_57/mask3.jpg,0,0,1,000033,1
188,/opt/ml/input/data/train/images/000033_male_Asian_57/mask4.jpg,0,0,1,000033,1
189,/opt/ml/input/data/train/images/000034_female_Asian_55/mask2.jpg,1,0,1,000034,4
190,/opt/ml/input/data/train/images/000034_female_Asian_55/incorrect_mask.jpg,1,1,1,000034,10
191,/opt/ml/input/data/train/images/000034_female_Asian_55/mask5.jpg,1,0,1,000034,4
192,/opt/ml/input/data/train/images/000034_female_Asian_55/mask1.jpg,1,0,1,000034,4
193,/opt/ml/input/data/train/images/000034_female_Asian_55/normal.jpg,1,2,1,000034,16
194,/opt/ml/input/data/train/images/000034_female_Asian_55/mask3.jpg,1,0,1,000034,4
195,/opt/ml/input/data/train/images/000034_female_Asian_55/mask4.jpg,1,0,1,000034,4
196,/opt/ml/input/data/train/images/000036_female_Asian_58/mask2.jpg,1,0,1,000036,4
197,/opt/ml/input/data/train/images/000036_female_Asian_58/incorrect_mask.jpg,1,1,1,000036,10
198,/opt/ml/input/data/train/images/000036_female_Asian_58/mask5.jpg,1,0,1,000036,4
199,/opt/ml/input/data/train/images/000036_female_Asian_58/mask1.jpg,1,0,1,000036,4
200,/opt/ml/input/data/train/images/000036_female_Asian_58/normal.jpg,1,2,1,000036,16
201,/opt/ml/input/data/train/images/000036_female_Asian_58/mask3.jpg,1,0,1,000036,4
202,/opt/ml/input/data/train/images/000036_female_Asian_58/mask4.jpg,1,0,1,000036,4
203,/opt/ml/input/data/train/images/000037_female_Asian_58/mask2.jpg,1,0,1,000037,4
204,/opt/ml/input/data/train/images/000037_female_Asian_58/incorrect_mask.jpg,1,1,1,000037,10
205,/opt/ml/input/data/train/images/000037_female_Asian_58/mask5.jpg,1,0,1,000037,4
206,/opt/ml/input/data/train/images/000037_female_Asian_58/mask1.jpg,1,0,1,000037,4
207,/opt/ml/input/data/train/images/000037_female_Asian_58/normal.jpg,1,2,1,000037,16
208,/opt/ml/input/data/train/images/000037_female_Asian_58/mask3.jpg,1,0,1,000037,4
209,/opt/ml/input/data/train/images/000037_female_Asian_58/mask4.jpg,1,0,1,000037,4
210,/opt/ml/input/data/train/images/000038_female_Asian_58/mask2.jpg,1,0,1,000038,4
211,/opt/ml/input/data/train/images/000038_female_Asian_58/incorrect_mask.jpg,1,1,1,000038,10
212,/opt/ml/input/data/train/images/000038_female_Asian_58/mask5.jpg,1,0,1,000038,4
213,/opt/ml/input/data/train/images/000038_female_Asian_58/mask1.jpg,1,0,1,000038,4
214,/opt/ml/input/data/train/images/000038_female_Asian_58/normal.jpg,1,2,1,000038,16
215,/opt/ml/input/data/train/images/000038_female_Asian_58/mask3.jpg,1,0,1,000038,4
216,/opt/ml/input/data/train/images/000038_female_Asian_58/mask4.jpg,1,0,1,000038,4
217,/opt/ml/input/data/train/images/000039_female_Asian_57/mask2.jpg,1,0,1,000039,4
218,/opt/ml/input/data/train/images/000039_female_Asian_57/incorrect_mask.jpg,1,1,1,000039,10
219,/opt/ml/input/data/train/images/000039_female_Asian_57/mask5.jpg,1,0,1,000039,4
220,/opt/ml/input/data/train/images/000039_female_Asian_57/mask1.jpg,1,0,1,000039,4
221,/opt/ml/input/data/train/images/000039_female_Asian_57/normal.jpg,1,2,1,000039,16
222,/opt/ml/input/data/train/images/000039_female_Asian_57/mask3.jpg,1,0,1,000039,4
223,/opt/ml/input/data/train/images/000039_female_Asian_57/mask4.jpg,1,0,1,000039,4
224,/opt/ml/input/data/train/images/000040_female_Asian_57/mask2.jpg,1,0,1,000040,4
225,/opt/ml/input/data/train/images/000040_female_Asian_57/incorrect_mask.jpg,1,1,1,000040,10
226,/opt/ml/input/data/train/images/000040_female_Asian_57/mask5.jpg,1,0,1,000040,4
227,/opt/ml/input/data/train/images/000040_female_Asian_57/mask1.jpg,1,0,1,000040,4
228,/opt/ml/input/data/train/images/000040_female_Asian_57/normal.jpg,1,2,1,000040,16
229,/opt/ml/input/data/train/images/000040_female_Asian_57/mask3.jpg,1,0,1,000040,4
230,/opt/ml/input/data/train/images/000040_female_Asian_57/mask4.jpg,1,0,1,000040,4
231,/opt/ml/input/data/train/images/000041_female_Asian_58/mask2.jpg,1,0,1,000041,4
232,/opt/ml/input/data/train/images/000041_female_Asian_58/incorrect_mask.jpg,1,1,1,000041,10
233,/opt/ml/input/data/train/images/000041_female_Asian_58/mask5.jpg,1,0,1,000041,4
234,/opt/ml/input/data/train/images/000041_female_Asian_58/mask1.jpg,1,0,1,000041,4
235,/opt/ml/input/data/train/images/000041_female_Asian_58/normal.jpg,1,2,1,000041,16
236,/opt/ml/input/data/train/images/000041_female_Asian_58/mask3.jpg,1,0,1,000041,4
237,/opt/ml/input/data/train/images/000041_female_Asian_58/mask4.jpg,1,0,1,000041,4
238,/opt/ml/input/data/train/images/000043_male_Asian_56/mask2.jpg,0,0,1,000043,1
239,/opt/ml/input/data/train/images/000043_male_Asian_56/incorrect_mask.jpg,0,1,1,000043,7
240,/opt/ml/input/data/train/images/000043_male_Asian_56/mask5.jpg,0,0,1,000043,1
241,/opt/ml/input/data/train/images/000043_male_Asian_56/mask1.jpg,0,0,1,000043,1
242,/opt/ml/input/data/train/images/000043_male_Asian_56/normal.jpg,0,2,1,000043,13
243,/opt/ml/input/data/train/images/000043_male_Asian_56/mask3.jpg,0,0,1,000043,1
244,/opt/ml/input/data/train/images/000043_male_Asian_56/mask4.jpg,0,0,1,000043,1
245,/opt/ml/input/data/train/images/000044_female_Asian_58/mask2.jpg,1,0,1,000044,4
246,/opt/ml/input/data/train/images/000044_female_Asian_58/incorrect_mask.jpg,1,1,1,000044,10
247,/opt/ml/input/data/train/images/000044_female_Asian_58/mask5.jpg,1,0,1,000044,4
248,/opt/ml/input/data/train/images/000044_female_Asian_58/mask1.jpg,1,0,1,000044,4
249,/opt/ml/input/data/train/images/000044_female_Asian_58/normal.jpg,1,2,1,000044,16
250,/opt/ml/input/data/train/images/000044_female_Asian_58/mask3.jpg,1,0,1,000044,4
251,/opt/ml/input/data/train/images/000044_female_Asian_58/mask4.jpg,1,0,1,000044,4
252,/opt/ml/input/data/train/images/000045_female_Asian_56/mask2.jpg,1,0,1,000045,4
253,/opt/ml/input/data/train/images/000045_female_Asian_56/incorrect_mask.jpg,1,1,1,000045,10
254,/opt/ml/input/data/train/images/000045_female_Asian_56/mask5.jpg,1,0,1,000045,4
255,/opt/ml/input/data/train/images/000045_female_Asian_56/mask1.jpg,1,0,1,000045,4
256,/opt/ml/input/data/train/images/000045_female_Asian_56/normal.jpg,1,2,1,000045,16
257,/opt/ml/input/data/train/images/000045_female_Asian_56/mask3.jpg,1,0,1,000045,4
258,/opt/ml/input/data/train/images/000045_female_Asian_56/mask4.jpg,1,0,1,000045,4
259,/opt/ml/input/data/train/images/000046_male_Asian_55/mask2.jpg,0,0,1,000046,1
260,/opt/ml/input/data/train/images/000046_male_Asian_55/incorrect_mask.jpg,0,1,1,000046,7
261,/opt/ml/input/data/train/images/000046_male_Asian_55/mask5.jpg,0,0,1,000046,1
262,/opt/ml/input/data/train/images/000046_male_Asian_55/mask1.jpg,0,0,1,000046,1
263,/opt/ml/input/data/train/images/000046_male_Asian_55/normal.jpg,0,2,1,000046,13
264,/opt/ml/input/data/train/images/000046_male_Asian_55/mask3.jpg,0,0,1,000046,1
265,/opt/ml/input/data/train/images/000046_male_Asian_55/mask4.jpg,0,0,1,000046,1
266,/opt/ml/input/data/train/images/000047_male_Asian_58/mask2.jpg,0,0,1,000047,1
267,/opt/ml/input/data/train/images/000047_male_Asian_58/incorrect_mask.jpg,0,1,1,000047,7
268,/opt/ml/input/data/train/images/000047_male_Asian_58/mask5.jpg,0,0,1,000047,1
269,/opt/ml/input/data/train/images/000047_male_Asian_58/mask1.jpg,0,0,1,000047,1
270,/opt/ml/input/data/train/images/000047_male_Asian_58/normal.jpg,0,2,1,000047,13
271,/opt/ml/input/data/train/images/000047_male_Asian_58/mask3.jpg,0,0,1,000047,1
272,/opt/ml/input/data/train/images/000047_male_Asian_58/mask4.jpg,0,0,1,000047,1
273,/opt/ml/input/data/train/images/000048_female_Asian_57/mask2.jpg,1,0,1,000048,4
274,/opt/ml/input/data/train/images/000048_female_Asian_57/incorrect_mask.jpg,1,1,1,000048,10
275,/opt/ml/input/data/train/images/000048_female_Asian_57/mask5.jpg,1,0,1,000048,4
276,/opt/ml/input/data/train/images/000048_female_Asian_57/mask1.jpg,1,0,1,000048,4
277,/opt/ml/input/data/train/images/000048_female_Asian_57/normal.jpg,1,2,1,000048,16
278,/opt/ml/input/data/train/images/000048_female_Asian_57/mask3.jpg,1,0,1,000048,4
279,/opt/ml/input/data/train/images/000048_female_Asian_57/mask4.jpg,1,0,1,000048,4
280,/opt/ml/input/data/train/images/000062_female_Asian_55/mask2.jpg,1,0,1,000062,4
281,/opt/ml/input/data/train/images/000062_female_Asian_55/incorrect_mask.jpg,1,1,1,000062,10
282,/opt/ml/input/data/train/images/000062_female_Asian_55/mask5.jpg,1,0,1,000062,4
283,/opt/ml/input/data/train/images/000062_female_Asian_55/mask1.jpg,1,0,1,000062,4
284,/opt/ml/input/data/train/images/000062_female_Asian_55/normal.jpg,1,2,1,000062,16
285,/opt/ml/input/data/train/images/000062_female_Asian_55/mask3.jpg,1,0,1,000062,4
286,/opt/ml/input/data/train/images/000062_female_Asian_55/mask4.jpg,1,0,1,000062,4
287,/opt/ml/input/data/train/images/000064_male_Asian_59/mask2.jpg,0,0,1,000064,1
288,/opt/ml/input/data/train/images/000064_male_Asian_59/incorrect_mask.jpg,0,1,1,000064,7
289,/opt/ml/input/data/train/images/000064_male_Asian_59/mask5.jpg,0,0,1,000064,1
290,/opt/ml/input/data/train/images/000064_male_Asian_59/mask1.jpg,0,0,1,000064,1
291,/opt/ml/input/data/train/images/000064_male_Asian_59/normal.jpg,0,2,1,000064,13
292,/opt/ml/input/data/train/images/000064_male_Asian_59/mask3.jpg,0,0,1,000064,1
293,/opt/ml/input/data/train/images/000064_male_Asian_59/mask4.jpg,0,0,1,000064,1
